model_name,seconds,code_name,caracteristcs,length,previous_code,folder_id
meta-llama/Meta-Llama-3.1-8B-Instruct,34.49958848953247,URSQ2,5,70,URSQ1,URSQ
meta-llama/Meta-Llama-3.1-8B-Instruct,7.404850959777832,URSQ3,14,76,URSQ2,URSQ
meta-llama/Meta-Llama-3.1-8B-Instruct,14.346231460571287,URSQ4,6,147,URSQ3,URSQ
meta-llama/Meta-Llama-3.1-8B-Instruct,12.189829349517822,URSQ5,14,292,URSQ4,URSQ
meta-llama/Meta-Llama-3.1-8B-Instruct,34.71476364135742,LMNZ1,2,43,,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,3.099186897277832,LMNZ2,1,70,LMNZ1,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,6.054272651672363,LMNZ3,4,91,LMNZ2,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,28.755756616592407,LMNZ4,4,144,LMNZ3,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,24.99449801445008,LMNZ5,5,188,LMNZ4,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,20.29024314880371,LMNZ6,11,236,LMNZ5,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,18.0435631275177,LMNZ7,14,4,LMNZ6,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,35.927778005599976,LMNZ8,5,126,LMNZ7,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,19.63246273994445,LMNZ9,2,149,LMNZ8,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,9.688449621200562,LMNZ10,5,143,LMNZ9,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,18.320108890533447,LMNZ11,9,161,LMNZ10,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,23.726890325546265,LMNZ12,4,198,LMNZ11,LMNZ
meta-llama/Meta-Llama-3.1-8B-Instruct,35.21864056587219,SUFM1,12,67,,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,30.581137657165527,SUFM2,2,90,SUFM1,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,13.525821924209597,SUFM3,7,145,SUFM2,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,18.334946155548096,SUFM4,3,176,SUFM3,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,22.450186729431152,SUFM5,14,203,SUFM4,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,17.165874004364014,SUFM6,14,212,SUFM5,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,17.378666877746582,SUFM7,14,218,SUFM6,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,19.555758476257324,SUFM8,3,237,SUFM7,SUFM
meta-llama/Meta-Llama-3.1-8B-Instruct,35.03191041946411,OWQO1,11,44,,OWQO
meta-llama/Meta-Llama-3.1-8B-Instruct,32.57021236419678,OWQO2,8,67,OWQO1,OWQO
meta-llama/Meta-Llama-3.1-8B-Instruct,4.2001001834869385,OWQO3,8,96,OWQO2,OWQO
meta-llama/Meta-Llama-3.1-8B-Instruct,13.091201543807983,OWQO4,6,95,OWQO3,OWQO
meta-llama/Meta-Llama-3.1-8B-Instruct,28.9027202129364,OWQO5,11,239,OWQO4,OWQO
meta-llama/Meta-Llama-3.1-8B-Instruct,17.663378715515137,OWQO6,8,284,OWQO5,OWQO
meta-llama/Meta-Llama-3.1-8B-Instruct,34.76666975021362,NCUB1,4,38,,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,4.48034930229187,NCUB2,7,94,NCUB1,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,22.565157175064087,NCUB3,12,166,NCUB2,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,16.540305376052856,NCUB4,9,199,NCUB3,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,12.334072589874268,NCUB5,3,227,NCUB4,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,18.96513533592224,NCUB6,14,260,NCUB5,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,16.23418617248535,NCUB7,5,261,NCUB6,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,16.59590768814087,NCUB8,1,206,NCUB7,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,20.466001749038696,NCUB9,5,216,NCUB8,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,18.326135635375977,NCUB10,1,239,NCUB9,NCUB
meta-llama/Meta-Llama-3.1-8B-Instruct,34.927401542663574,DNSH1,2,59,,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,31.82761073112488,DNSH2,1,78,DNSH1,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,10.400428533554075,DNSH3,8,140,DNSH2,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,16.522567987442017,DNSH4,3,170,DNSH3,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,22.89162397384644,DNSH5,2,164,DNSH4,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,23.78295874595642,DNSH6,14,168,DNSH5,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,23.775065183639526,DNSH7,13,137,DNSH6,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,26.1225323677063,DNSH8,12,184,DNSH7,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,22.02779483795166,DNSH9,5,180,DNSH8,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,21.48778367042541,DNSH10,6,219,DNSH9,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,19.334718465805054,DNSH11,2,271,DNSH10,DNSH
meta-llama/Meta-Llama-3.1-8B-Instruct,35.0339949131012,ASJK1,3,94,,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,4.30826735496521,ASJK2,10,98,ASJK1,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,28.883681774139404,ASJK3,1,79,ASJK2,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,12.351972103118896,ASJK4,1,121,ASJK3,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,4.874545097351074,ASJK5,14,121,ASJK4,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,26.90475511550904,ASJK6,1,176,ASJK5,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,19.0662534236908,ASJK7,13,277,ASJK6,ASJK
meta-llama/Meta-Llama-3.1-8B-Instruct,20.081109523773197,NXVN1,6,66,,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,3.238442659378052,NXVN2,3,77,NXVN1,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,21.53114676475525,NXVN3,1,92,NXVN2,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,8.49436616897583,NXVN4,11,76,NXVN3,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,13.403746843338013,NXVN5,10,103,NXVN4,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,28.597028017044067,NXVN6,5,122,NXVN5,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,22.154003143310547,NXVN7,2,148,NXVN6,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,25.07796740531921,NXVN8,5,148,NXVN7,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,5.951992750167847,NXVN9,2,147,NXVN8,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,19.950873851776123,NXVN10,10,162,NXVN9,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,24.18528890609741,NXVN11,1,162,NXVN10,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,24.08978009223938,NXVN12,9,177,NXVN11,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,18.209168434143063,NXVN13,3,201,NXVN12,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,16.064605712890625,NXVN14,10,199,NXVN13,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,8.31700611114502,NXVN15,14,202,NXVN14,NXVN
meta-llama/Meta-Llama-3.1-8B-Instruct,11.889987707138062,ESWC1,4,30,,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,3.273512125015259,ESWC2,7,71,ESWC1,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,31.377644538879395,ESWC3,11,96,ESWC2,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,29.15694284439087,ESWC4,6,163,ESWC3,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,16.320356607437134,ESWC5,14,176,ESWC4,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,9.459446907043455,ESWC6,4,238,ESWC5,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,18.14959192276001,ESWC7,14,248,ESWC6,ESWC
meta-llama/Meta-Llama-3.1-8B-Instruct,35.370062589645386,CVLK1,7,186,,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,12.535244703292848,CVLK2,8,231,CVLK1,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,18.750827074050903,CVLK3,5,230,CVLK2,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,14.266126871109009,CVLK4,4,187,CVLK3,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,10.08946180343628,CVLK5,8,250,CVLK4,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,11.01803708076477,CVLK6,14,279,CVLK5,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,15.060286283493042,CVLK7,14,342,CVLK6,CVLK
meta-llama/Meta-Llama-3.1-8B-Instruct,35.32426643371582,XVVY1,7,100,,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,28.98107409477234,XVVY2,1,122,XVVY1,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,27.199635982513428,XVVY3,5,122,XVVY2,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,27.44039940834045,XVVY4,9,151,XVVY3,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,25.060550928115845,XVVY5,12,142,XVVY4,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,25.962270259857178,XVVY6,12,202,XVVY5,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,21.526273727416992,XVVY7,11,241,XVVY6,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,10.27407956123352,XVVY8,14,257,XVVY7,XVVY
meta-llama/Meta-Llama-3.1-8B-Instruct,35.80762720108032,EDHR1,11,14,,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,2.23738169670105,EDHR2,11,47,EDHR1,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,11.882153272628784,EDHR3,10,81,EDHR2,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,11.77835178375244,EDHR4,12,143,EDHR3,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,25.336397409439087,EDHR5,3,165,EDHR4,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,23.76242518424988,EDHR6,9,204,EDHR5,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,15.691338300704956,EDHR7,10,219,EDHR6,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,19.47489333152771,EDHR8,9,251,EDHR7,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,12.463126420974731,EDHR9,14,204,EDHR8,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,20.60641503334045,EDHR10,8,243,EDHR9,EDHR
meta-llama/Meta-Llama-3.1-8B-Instruct,35.44557523727417,ZPDF1,5,64,,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,15.827033996582031,ZPDF2,8,93,ZPDF1,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,17.02236270904541,ZPDF3,1,108,ZPDF2,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,28.54293537139893,ZPDF4,1,127,ZPDF3,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,26.784442901611328,ZPDF5,14,91,ZPDF4,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,11.202381134033203,ZPDF6,14,97,ZPDF5,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,29.11470127105713,ZPDF7,3,125,ZPDF6,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,16.662014722824097,ZPDF8,10,125,ZPDF7,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,26.97772979736328,ZPDF9,10,163,ZPDF8,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,23.93139052391052,ZPDF10,14,111,ZPDF9,ZPDF
meta-llama/Meta-Llama-3.1-8B-Instruct,35.736811876297,FKVK1,9,71,,FKVK
meta-llama/Meta-Llama-3.1-8B-Instruct,5.659371376037598,FKVK2,6,139,FKVK1,FKVK
meta-llama/Meta-Llama-3.1-8B-Instruct,5.5256123542785645,FKVK3,12,136,FKVK2,FKVK
meta-llama/Meta-Llama-3.1-8B-Instruct,26.049893140792847,FKVK4,6,170,FKVK3,FKVK
meta-llama/Meta-Llama-3.1-8B-Instruct,23.551413536071777,FKVK5,10,170,FKVK4,FKVK
meta-llama/Meta-Llama-3.1-8B-Instruct,7.160597562789917,FKVK6,6,169,FKVK5,FKVK
meta-llama/Meta-Llama-3.1-8B-Instruct,35.78392171859741,VDTI1,5,101,,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,4.719663143157959,VDTI2,8,113,VDTI1,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,14.743796825408936,VDTI3,13,110,VDTI2,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,11.21665334701538,VDTI4,8,172,VDTI3,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,23.490765810012817,VDTI5,5,185,VDTI4,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,22.689119815826416,VDTI6,12,225,VDTI5,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,19.28413820266724,VDTI7,5,224,VDTI6,VDTI
meta-llama/Meta-Llama-3.1-8B-Instruct,35.32088112831116,XVCD1,6,54,,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,32.34670615196228,XVCD2,7,108,XVCD1,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,4.498121500015259,XVCD3,3,108,XVCD2,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,15.643330812454224,XVCD4,3,133,XVCD3,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,5.435514450073242,XVCD5,12,133,XVCD4,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,5.279351711273193,XVCD6,12,130,XVCD5,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,17.798547506332397,XVCD7,6,177,XVCD6,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,23.0715274810791,XVCD8,1,132,XVCD7,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,19.210556268692017,XVCD9,1,134,XVCD8,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,17.808918476104736,XVCD10,14,141,XVCD9,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,18.78782677650452,XVCD11,13,164,XVCD10,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,23.93299913406372,XVCD12,5,159,XVCD11,XVCD
meta-llama/Meta-Llama-3.1-8B-Instruct,35.84744596481323,MTZD1,10,76,,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,31.170663595199585,MTZD2,12,31,MTZD1,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,34.414456605911255,MTZD3,6,101,MTZD2,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,19.77735662460327,MTZD4,3,121,MTZD3,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,13.242362022399902,MTZD5,3,145,MTZD4,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,6.061266899108887,MTZD6,2,144,MTZD5,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,25.98262333869934,MTZD7,12,101,MTZD6,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,22.22609925270081,MTZD8,11,57,MTZD7,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,6.23226809501648,MTZD9,4,91,MTZD8,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,29.6291937828064,MTZD10,12,91,MTZD9,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,4.756510972976685,MTZD11,5,92,MTZD10,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,9.26348638534546,MTZD12,7,117,MTZD11,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,27.512835025787357,MTZD13,4,116,MTZD12,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,14.853210210800173,MTZD14,9,143,MTZD13,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,25.814863443374637,MTZD15,10,162,MTZD14,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,22.198806524276733,MTZD16,5,178,MTZD15,MTZD
meta-llama/Meta-Llama-3.1-8B-Instruct,35.482736349105835,QUCM1,9,113,,QUCM
meta-llama/Meta-Llama-3.1-8B-Instruct,8.387254476547241,QUCM2,11,210,QUCM1,QUCM
meta-llama/Meta-Llama-3.1-8B-Instruct,20.447595834732056,QUCM3,14,237,QUCM2,QUCM
meta-llama/Meta-Llama-3.1-8B-Instruct,5.792301893234253,QUCM4,7,136,QUCM3,QUCM
meta-llama/Meta-Llama-3.1-8B-Instruct,26.625561714172363,QUCM5,11,121,QUCM4,QUCM
meta-llama/Meta-Llama-3.1-8B-Instruct,4.986872911453247,QUCM6,5,121,QUCM5,QUCM
meta-llama/Meta-Llama-3.1-8B-Instruct,18.7314510345459,QUCM7,3,140,QUCM6,QUCM
